Net Asset Value,Repurchase Price,Sale Price,NAV date
31.4779,31.1631,31.4779,18-Sep-15
31.4884,31.1735,31.4884,21-Sep-15
31.3817,31.0679,31.3817,22-Sep-15
31.4284,31.1141,31.4284,23-Sep-15
31.4138,31.0997,31.4138,24-Sep-15
31.3878,31.0739,31.3878,28-Sep-15
31.5987,31.2827,31.5987,29-Sep-15
31.7788,31.461,31.7788,30-Sep-15
31.7375,31.4201,31.7375,01-Oct-15
31.8781,31.5593,31.8781,05-Oct-15
31.876,31.5572,31.876,06-Oct-15
31.8576,31.539,31.8576,07-Oct-15
31.862,31.5434,31.862,08-Oct-15
31.8506,31.5321,31.8506,09-Oct-15
31.8119,31.4938,31.8119,12-Oct-15
31.8169,31.4987,31.8169,13-Oct-15
31.8169,31.4987,31.8169,14-Oct-15
31.8876,31.5687,31.8876,15-Oct-15
31.8874,31.5685,31.8874,16-Oct-15
31.9221,31.6029,31.9221,19-Oct-15
31.9397,31.6203,31.9397,20-Oct-15
31.9279,31.6086,31.9279,21-Oct-15
31.9012,31.5822,31.9012,23-Oct-15
31.832,31.5137,31.832,26-Oct-15
31.8694,31.5507,31.8694,27-Oct-15
31.8818,31.563,31.8818,28-Oct-15
31.8456,31.5271,31.8456,29-Oct-15
31.8748,31.5561,31.8748,30-Oct-15
31.8895,31.5706,31.8895,02-Nov-15
31.8887,31.5698,31.8887,03-Nov-15
31.877,31.5582,31.877,04-Nov-15
31.7894,31.4715,31.7894,05-Nov-15
31.8119,31.4938,31.8119,06-Nov-15
31.7993,31.4813,31.7993,09-Nov-15
31.767,31.4493,31.767,10-Nov-15
31.8244,31.5062,31.8244,13-Nov-15
31.8199,31.5017,31.8199,16-Nov-15
31.8303,31.512,31.8303,17-Nov-15
31.779,31.4612,31.779,18-Nov-15
31.8702,31.5515,31.8702,19-Nov-15
31.8831,31.5643,31.8831,20-Nov-15
31.8565,31.5379,31.8565,23-Nov-15
31.8766,31.5578,31.8766,24-Nov-15
31.8645,31.5459,31.8645,26-Nov-15
31.8499,31.5314,31.8499,27-Nov-15
31.8458,31.5273,31.8458,30-Nov-15
31.9173,31.5981,31.9173,01-Dec-15
31.8958,31.5768,31.8958,02-Dec-15
31.8876,31.5687,31.8876,03-Dec-15
31.8127,31.4946,31.8127,04-Dec-15
31.8132,31.4951,31.8132,07-Dec-15
31.7647,31.4471,31.7647,08-Dec-15
31.7189,31.4017,31.7189,09-Dec-15
31.7559,31.4383,31.7559,10-Dec-15
31.7096,31.3925,31.7096,11-Dec-15
31.7035,31.3865,31.7035,14-Dec-15
31.7635,31.4459,31.7635,15-Dec-15
31.8217,31.5035,31.8217,16-Dec-15
31.91,31.5909,31.91,17-Dec-15
31.8661,31.5474,31.8661,18-Dec-15
31.9239,31.6047,31.9239,21-Dec-15
31.9296,31.6103,31.9296,22-Dec-15
31.9665,31.6468,31.9665,23-Dec-15
32.047,31.7265,32.047,28-Dec-15
32.0785,31.7577,32.0785,29-Dec-15
32.0754,31.7546,32.0754,30-Dec-15
32.1031,31.7821,32.1031,31-Dec-15
32.1699,31.8482,32.1699,01-Jan-16
32.1239,31.8027,32.1239,04-Jan-16
32.1658,31.8441,32.1658,05-Jan-16
32.1491,31.8276,32.1491,06-Jan-16
32.062,31.7414,32.062,07-Jan-16
32.1211,31.7999,32.1211,08-Jan-16
32.1181,31.7969,32.1181,11-Jan-16
32.0577,31.7371,32.0577,12-Jan-16
32.0037,31.6837,32.0037,13-Jan-16
31.9301,31.6108,31.9301,14-Jan-16
31.8521,31.5336,31.8521,15-Jan-16
31.749,31.4315,31.749,18-Jan-16
31.8413,31.5229,31.8413,19-Jan-16
31.7965,31.4785,31.7965,20-Jan-16
31.823,31.5048,31.823,21-Jan-16
31.925,31.6058,31.925,22-Jan-16
31.9643,31.6447,31.9643,25-Jan-16
32.0021,31.6821,32.0021,27-Jan-16
31.978,31.6582,31.978,28-Jan-16
32.0606,31.74,32.0606,29-Jan-16
32.0964,31.7754,32.0964,01-Feb-16
32.015,31.6949,32.015,02-Feb-16
31.9604,31.6408,31.9604,03-Feb-16
31.9907,31.6708,31.9907,04-Feb-16
32.0151,31.6949,32.0151,05-Feb-16
32.0328,31.7125,32.0328,08-Feb-16
31.9353,31.6159,31.9353,09-Feb-16
31.9231,31.6039,31.9231,10-Feb-16
31.8076,31.4895,31.8076,11-Feb-16
31.7892,31.4713,31.7892,12-Feb-16
31.9167,31.5975,31.9167,15-Feb-16
31.7852,31.4673,31.7852,16-Feb-16
31.7677,31.45,31.7677,17-Feb-16
31.8302,31.5119,31.8302,18-Feb-16
31.8117,31.4936,31.8117,22-Feb-16
31.6565,31.3399,31.6565,23-Feb-16
31.5996,31.2836,31.5996,24-Feb-16
31.4765,31.1617,31.4765,25-Feb-16
31.5975,31.2815,31.5975,26-Feb-16
31.8346,31.5163,31.8346,29-Feb-16
32.0199,31.6997,32.0199,01-Mar-16
32.1006,31.7796,32.1006,02-Mar-16
32.1329,31.8116,32.1329,03-Mar-16
32.1491,31.8276,32.1491,04-Mar-16
32.1353,31.8139,32.1353,08-Mar-16
32.1738,31.8521,32.1738,09-Mar-16
32.1641,31.8425,32.1641,10-Mar-16
32.1672,31.8455,32.1672,11-Mar-16
32.2426,31.9202,32.2426,14-Mar-16
32.2335,31.9112,32.2335,15-Mar-16
32.2496,31.9271,32.2496,16-Mar-16
32.3458,32.0223,32.3458,17-Mar-16
32.3552,32.0316,32.3552,18-Mar-16
32.441,32.1166,32.441,21-Mar-16
32.4551,32.1305,32.4551,22-Mar-16
32.5008,32.1758,32.5008,23-Mar-16
32.4803,32.1555,32.4803,28-Mar-16
32.4841,32.1593,32.4841,29-Mar-16
32.5939,32.268,32.5939,30-Mar-16
32.6847,32.3579,32.6847,31-Mar-16
32.7578,32.4302,32.7578,04-Apr-16
32.6875,32.3606,32.6875,05-Apr-16
32.7483,32.4208,32.7483,06-Apr-16
32.7597,32.4321,32.7597,07-Apr-16
32.9043,32.5753,32.9043,11-Apr-16
32.9347,32.6054,32.9347,12-Apr-16
32.9899,32.66,32.9899,13-Apr-16
33.1326,32.8013,33.1326,18-Apr-16
33.1282,32.7969,33.1282,20-Apr-16
33.1125,32.7814,33.1125,21-Apr-16
33.1414,32.81,33.1414,22-Apr-16
33.1089,32.7778,33.1089,25-Apr-16
33.1706,32.8389,33.1706,26-Apr-16
33.1777,32.8459,33.1777,27-Apr-16
33.1235,32.7923,33.1235,28-Apr-16
33.1454,32.8139,33.1454,29-Apr-16
33.2386,32.9062,33.2386,02-May-16
33.2058,32.8737,33.2058,03-May-16
33.1921,32.8602,33.1921,04-May-16
33.1951,32.8631,33.1951,05-May-16
33.2104,32.8783,33.2104,06-May-16
33.2801,32.9473,33.2801,09-May-16
33.286,32.9531,33.286,10-May-16
33.3067,32.9736,33.3067,11-May-16
33.3572,33.0236,33.3572,12-May-16
33.3178,32.9846,33.3178,13-May-16
33.34,33.0066,33.34,16-May-16
33.3848,33.051,33.3848,17-May-16
33.37,33.0363,33.37,18-May-16
33.3363,33.0029,33.3363,19-May-16
33.3157,32.9825,33.3157,20-May-16
33.307,32.9739,33.307,23-May-16
33.2997,32.9667,33.2997,24-May-16
33.3731,33.0394,33.3731,25-May-16
33.4335,33.0992,33.4335,26-May-16
33.4975,33.1625,33.4975,27-May-16
33.4918,33.1569,33.4918,30-May-16
33.5057,33.1706,33.5057,31-May-16
33.5067,33.1716,33.5067,01-Jun-16
33.5527,33.2172,33.5527,02-Jun-16
33.5931,33.2572,33.5931,03-Jun-16
33.625,33.2888,33.625,06-Jun-16
33.6881,33.3512,33.6881,07-Jun-16
33.7433,33.4059,33.7433,08-Jun-16
33.7263,33.389,33.7263,09-Jun-16
33.7147,33.3776,33.7147,10-Jun-16
33.7015,33.3645,33.7015,13-Jun-16
33.7196,33.3824,33.7196,14-Jun-16
33.7908,33.4529,33.7908,15-Jun-16
33.7905,33.4526,33.7905,16-Jun-16
33.818,33.4798,33.818,17-Jun-16
33.8367,33.4983,33.8367,20-Jun-16
33.834,33.4957,33.834,21-Jun-16
33.8478,33.5093,33.8478,22-Jun-16
33.8907,33.5518,33.8907,23-Jun-16
33.8346,33.4963,33.8346,24-Jun-16
33.9059,33.5668,33.9059,27-Jun-16
33.9316,33.5923,33.9316,28-Jun-16
33.9954,33.6554,33.9954,29-Jun-16
34.0576,33.717,34.0576,30-Jun-16
34.1533,33.8118,34.1533,01-Jul-16
34.2348,33.8925,34.2348,04-Jul-16
34.2672,33.9245,34.2672,05-Jul-16
34.2551,33.9125,34.2551,07-Jul-16
34.2612,33.9186,34.2612,08-Jul-16
34.368,34.0243,34.368,11-Jul-16
34.4945,34.1496,34.4945,12-Jul-16
34.5235,34.1783,34.5235,13-Jul-16
34.5837,34.2379,34.5837,14-Jul-16
34.5898,34.2439,34.5898,15-Jul-16
34.5742,34.2285,34.5742,18-Jul-16
34.6282,34.2819,34.6282,19-Jul-16
34.6987,34.3517,34.6987,20-Jul-16
34.722,34.3748,34.722,21-Jul-16
34.793,34.4451,34.793,22-Jul-16
34.832,34.4837,34.832,25-Jul-16
34.8212,34.473,34.8212,26-Jul-16
34.8868,34.5379,34.8868,27-Jul-16
35.0254,34.6751,35.0254,28-Jul-16
35.1169,34.7657,35.1169,29-Jul-16
35.2115,34.8594,35.2115,01-Aug-16
35.1636,34.812,35.1636,02-Aug-16
35.0308,34.6805,35.0308,03-Aug-16
35.0812,34.7304,35.0812,04-Aug-16
35.2029,34.8509,35.2029,05-Aug-16
35.2766,34.9238,35.2766,08-Aug-16
35.3083,34.9552,35.3083,09-Aug-16
35.2953,34.9423,35.2953,10-Aug-16
35.3486,34.9951,35.3486,11-Aug-16
35.3632,35.0096,35.3632,12-Aug-16
35.3922,35.0383,35.3922,16-Aug-16
35.4427,35.0883,35.4427,18-Aug-16
35.4894,35.1345,35.4894,19-Aug-16
35.4201,35.0659,35.4201,22-Aug-16
35.3991,35.0451,35.3991,23-Aug-16
35.439,35.0846,35.439,24-Aug-16
35.4375,35.0831,35.4375,25-Aug-16
35.4613,35.1067,35.4613,26-Aug-16
35.4998,35.1448,35.4998,29-Aug-16
35.5655,35.2098,35.5655,30-Aug-16
35.6139,35.2578,35.6139,31-Aug-16
35.5777,35.2219,35.5777,01-Sep-16
35.6061,35.25,35.6061,02-Sep-16
35.7264,35.3691,35.7264,06-Sep-16
35.7988,35.4408,35.7988,07-Sep-16
35.8462,35.4877,35.8462,08-Sep-16
35.794,35.4361,35.794,09-Sep-16
35.6714,35.3147,35.6714,12-Sep-16
35.7399,35.3825,35.7399,14-Sep-16
35.7579,35.4003,35.7579,15-Sep-16
35.7915,35.4336,35.7915,16-Sep-16
35.7882,35.4303,35.7882,19-Sep-16
35.7399,35.3825,35.7399,20-Sep-16
35.7788,35.421,35.7788,21-Sep-16
35.9441,35.5847,35.9441,22-Sep-16
35.9732,35.6135,35.9732,23-Sep-16
36.007,35.6469,36.007,26-Sep-16
36.0374,35.677,36.0374,27-Sep-16
36.0771,35.7163,36.0771,28-Sep-16
35.8387,35.4803,35.8387,29-Sep-16
35.9703,35.6106,35.9703,30-Sep-16
36.1858,35.8239,36.1858,03-Oct-16
36.284,35.9212,36.284,04-Oct-16
36.3971,36.0331,36.3971,05-Oct-16
36.3788,36.015,36.3788,06-Oct-16
36.3518,35.9883,36.3518,07-Oct-16
36.3865,36.0226,36.3865,10-Oct-16
36.2796,35.9168,36.2796,13-Oct-16
36.2901,35.9272,36.2901,14-Oct-16
36.2662,35.9035,36.2662,17-Oct-16
36.3532,35.9897,36.3532,18-Oct-16
36.3673,36.0036,36.3673,19-Oct-16
36.3652,36.0015,36.3652,20-Oct-16
36.3791,36.0153,36.3791,21-Oct-16
36.4056,36.0415,36.4056,24-Oct-16
36.3906,36.0267,36.3906,25-Oct-16
36.3454,35.9819,36.3454,26-Oct-16
36.2741,35.9114,36.2741,27-Oct-16
36.3409,35.9775,36.3409,28-Oct-16
36.3682,36.0045,36.3682,01-Nov-16
36.2956,35.9326,36.2956,02-Nov-16
36.2198,35.8576,36.2198,03-Nov-16
36.1153,35.7541,36.1153,04-Nov-16
36.182,35.8202,36.182,07-Nov-16
36.2497,35.8872,36.2497,08-Nov-16
36.3271,35.9638,36.3271,09-Nov-16
36.4525,36.088,36.4525,10-Nov-16
36.1597,35.7981,36.1597,11-Nov-16
36.2185,35.8563,36.2185,15-Nov-16
36.4629,36.0983,36.4629,16-Nov-16
36.4988,36.1338,36.4988,17-Nov-16
36.4625,36.0979,36.4625,18-Nov-16
36.6067,36.2406,36.6067,21-Nov-16
36.7025,36.3355,36.7025,22-Nov-16
36.845,36.4766,36.845,23-Nov-16
36.9754,36.6056,36.9754,24-Nov-16
36.9803,36.6105,36.9803,25-Nov-16
36.8779,36.5091,36.8779,28-Nov-16
36.895,36.5261,36.895,29-Nov-16
37.0209,36.6507,37.0209,30-Nov-16
37.0146,36.6445,37.0146,01-Dec-16
36.8982,36.5292,36.8982,02-Dec-16
36.9588,36.5892,36.9588,05-Dec-16
36.9861,36.6162,36.9861,06-Dec-16
36.6356,36.2692,36.6356,07-Dec-16
36.6738,36.3071,36.6738,08-Dec-16
36.6796,36.3128,36.6796,09-Dec-16
36.634,36.2677,36.634,13-Dec-16
36.6105,36.2444,36.6105,14-Dec-16
36.4734,36.1087,36.4734,15-Dec-16
36.4647,36.1001,36.4647,16-Dec-16
36.4644,36.0998,36.4644,19-Dec-16
36.4068,36.0427,36.4068,20-Dec-16
36.4343,36.07,36.4343,21-Dec-16
36.3108,35.9477,36.3108,22-Dec-16
36.2821,35.9193,36.2821,23-Dec-16
36.1622,35.8006,36.1622,26-Dec-16
36.2304,35.8681,36.2304,27-Dec-16
36.2505,35.888,36.2505,28-Dec-16
36.3924,36.0285,36.3924,29-Dec-16
36.5121,36.147,36.5121,30-Dec-16
36.7661,36.3984,36.7661,02-Jan-17
36.7509,36.3834,36.7509,03-Jan-17
36.8275,36.4592,36.8275,04-Jan-17
36.8766,36.5078,36.8766,05-Jan-17
36.8854,36.5165,36.8854,06-Jan-17
36.8916,36.5227,36.8916,09-Jan-17
36.9334,36.5641,36.9334,10-Jan-17
37.0244,36.6542,37.0244,11-Jan-17
37.0495,36.679,37.0495,12-Jan-17
37.0093,36.6392,37.0093,13-Jan-17
37.0111,36.641,37.0111,16-Jan-17
37.0472,36.6767,37.0472,17-Jan-17
37.0787,36.7079,37.0787,18-Jan-17
37.082,36.7112,37.082,19-Jan-17
37.019,36.6488,37.019,20-Jan-17
37.0631,36.6925,37.0631,23-Jan-17
37.1318,36.7605,37.1318,24-Jan-17
37.2395,36.8671,37.2395,25-Jan-17
37.2866,36.9137,37.2866,27-Jan-17
37.2804,36.9076,37.2804,30-Jan-17
37.2308,36.8585,37.2308,31-Jan-17
37.3388,36.9654,37.3388,01-Feb-17
37.4161,37.0419,37.4161,02-Feb-17
37.4441,37.0697,37.4441,03-Feb-17
37.5287,37.1534,37.5287,06-Feb-17
37.5447,37.1693,37.5447,07-Feb-17
37.234,36.8617,37.234,08-Feb-17
37.1406,36.7692,37.1406,09-Feb-17
37.1808,36.809,37.1808,10-Feb-17
37.1717,36.8,37.1717,13-Feb-17
37.0832,36.7124,37.0832,14-Feb-17
37.014,36.6439,37.014,15-Feb-17
37.0826,36.7118,37.0826,16-Feb-17
37.1178,36.7466,37.1178,17-Feb-17
37.1453,36.7738,37.1453,20-Feb-17
37.117,36.7458,37.117,22-Feb-17
37.1282,36.7569,37.1282,23-Feb-17
37.1375,36.7661,37.1375,27-Feb-17
37.1183,36.7471,37.1183,28-Feb-17
37.1323,36.761,37.1323,01-Mar-17
37.0587,36.6881,37.0587,02-Mar-17
37.0775,36.7067,37.0775,03-Mar-17
37.0883,36.7174,37.0883,06-Mar-17
37.0691,36.6984,37.0691,07-Mar-17
37.0341,36.6638,37.0341,08-Mar-17
37.0328,36.6625,37.0328,09-Mar-17
36.9959,36.6259,36.9959,10-Mar-17
37.0829,36.7121,37.0829,14-Mar-17
37.1587,36.7871,37.1587,15-Mar-17
37.2309,36.8586,37.2309,16-Mar-17
37.2167,36.8445,37.2167,17-Mar-17
37.221,36.8488,37.221,20-Mar-17
37.2588,36.8862,37.2588,21-Mar-17
37.2888,36.9159,37.2888,22-Mar-17
37.3567,36.9831,37.3567,23-Mar-17
37.382,37.0082,37.382,24-Mar-17
37.4835,37.1087,37.4835,27-Mar-17
37.5153,37.1401,37.5153,29-Mar-17
37.6274,37.2511,37.6274,30-Mar-17
37.7041,37.3271,37.7041,31-Mar-17
37.7349,37.3576,37.7349,03-Apr-17
37.7776,37.3998,37.7776,05-Apr-17
37.6243,37.2481,37.6243,06-Apr-17
37.5748,37.1991,37.5748,07-Apr-17
37.6178,37.2416,37.6178,10-Apr-17
37.714,37.3369,37.714,11-Apr-17
37.7592,37.3816,37.7592,12-Apr-17
37.8049,37.4269,37.8049,13-Apr-17
37.8249,37.4467,37.8249,17-Apr-17
37.821,37.4428,37.821,18-Apr-17
37.8882,37.5093,37.8882,19-Apr-17
37.9241,37.5449,37.9241,20-Apr-17
37.8506,37.4721,37.8506,21-Apr-17
37.8981,37.5191,37.8981,24-Apr-17
37.9697,37.59,37.9697,25-Apr-17
37.9323,37.553,37.9323,26-Apr-17
37.9325,37.5532,37.9325,27-Apr-17
37.9317,37.5524,37.9317,28-Apr-17
37.9407,37.5613,37.9407,02-May-17
37.9433,37.5639,37.9433,03-May-17
37.9579,37.5783,37.9579,04-May-17
37.9383,37.5589,37.9383,05-May-17
38.0033,37.6233,38.0033,08-May-17
37.9847,37.6049,37.9847,09-May-17
38.0986,37.7176,38.0986,11-May-17
38.1424,37.761,38.1424,12-May-17
38.3039,37.9209,38.3039,15-May-17
38.3142,37.9311,38.3142,16-May-17
38.2957,37.9127,38.2957,17-May-17
38.2187,37.8365,38.2187,18-May-17
38.1867,37.8048,38.1867,19-May-17
38.2051,37.823,38.2051,22-May-17
38.1889,37.807,38.1889,23-May-17
38.1555,37.7739,38.1555,24-May-17
38.2701,37.8874,38.2701,25-May-17
38.4279,38.0436,38.4279,26-May-17
38.3907,38.0068,38.3907,29-May-17
38.4273,38.043,38.4273,30-May-17
38.4893,38.1044,38.4893,31-May-17
38.5527,38.1672,38.5527,01-Jun-17
38.5973,38.2113,38.5973,02-Jun-17
38.6476,38.2611,38.6476,05-Jun-17
38.6287,38.2424,38.6287,06-Jun-17
38.7754,38.3876,38.7754,07-Jun-17
38.9381,38.5487,38.9381,08-Jun-17
39.0082,38.6181,39.0082,09-Jun-17
38.9687,38.579,38.9687,12-Jun-17
39.0191,38.6289,39.0191,13-Jun-17
39.0006,38.6106,39.0006,14-Jun-17
39.0149,38.6248,39.0149,15-Jun-17
39.0075,38.6174,39.0075,16-Jun-17
39.0615,38.6709,39.0615,19-Jun-17
39.1029,38.7119,39.1029,20-Jun-17
39.1248,38.7336,39.1248,21-Jun-17
39.1064,38.7153,39.1064,22-Jun-17
39.0393,38.6489,39.0393,23-Jun-17
38.9956,38.6056,38.9956,27-Jun-17
38.9235,38.5343,38.9235,28-Jun-17
38.9343,38.545,38.9343,29-Jun-17
38.9767,38.5869,38.9767,30-Jun-17
38.9394,38.55,38.9394,03-Jul-17
38.954,38.5645,38.954,04-Jul-17
39.0275,38.6372,39.0275,05-Jul-17
39.076,38.6852,39.076,06-Jul-17
39.0678,38.6771,39.0678,07-Jul-17
39.159,38.7674,39.159,10-Jul-17
39.1348,38.7435,39.1348,11-Jul-17
39.1865,38.7946,39.1865,12-Jul-17
39.2493,38.8568,39.2493,13-Jul-17
39.2518,38.8593,39.2518,14-Jul-17
39.2885,38.8956,39.2885,17-Jul-17
39.2241,38.8319,39.2241,18-Jul-17
39.315,38.9219,39.315,19-Jul-17
39.2959,38.9029,39.2959,20-Jul-17
39.3791,38.9853,39.3791,21-Jul-17
39.4162,39.022,39.4162,24-Jul-17
39.4111,39.017,39.4111,25-Jul-17
39.3845,38.9907,39.3845,26-Jul-17
39.3771,38.9833,39.3771,27-Jul-17
39.3731,38.9794,39.3731,28-Jul-17
39.433,39.0387,39.433,31-Jul-17
39.4933,39.0984,39.4933,01-Aug-17
39.4967,39.1017,39.4967,02-Aug-17
39.5088,39.1137,39.5088,03-Aug-17
39.5911,39.1952,39.5911,04-Aug-17
39.6244,39.2282,39.6244,07-Aug-17
39.5622,39.1666,39.5622,08-Aug-17
39.5118,39.1167,39.5118,09-Aug-17
39.3911,38.9972,39.3911,10-Aug-17
39.3418,38.9484,39.3418,11-Aug-17
39.4819,39.0871,39.4819,14-Aug-17
39.538,39.1426,39.538,16-Aug-17
39.5103,39.1152,39.5103,18-Aug-17
39.443,39.0486,39.443,21-Aug-17
39.4397,39.0453,39.4397,22-Aug-17
39.4801,39.0853,39.4801,23-Aug-17
39.5003,39.1053,39.5003,24-Aug-17
39.5128,39.1177,39.5128,28-Aug-17
39.5058,39.1107,39.5058,29-Aug-17
39.5678,39.1721,39.5678,30-Aug-17
39.6123,39.2162,39.6123,31-Aug-17
39.7023,39.3053,39.7023,01-Sep-17
39.656,39.2594,39.656,04-Sep-17
39.7259,39.3286,39.7259,05-Sep-17
39.735,39.3377,39.735,06-Sep-17
39.729,39.3317,39.729,07-Sep-17
39.7448,39.3474,39.7448,08-Sep-17
39.8,39.402,39.8,11-Sep-17
39.8514,39.4529,39.8514,12-Sep-17
39.7763,39.3785,39.7763,13-Sep-17
39.7883,39.3904,39.7883,14-Sep-17
39.7533,39.3558,39.7533,15-Sep-17
39.7787,39.3809,39.7787,18-Sep-17
39.8059,39.4078,39.8059,19-Sep-17
39.7874,39.3895,39.7874,20-Sep-17
39.6529,39.2564,39.6529,21-Sep-17
39.533,39.1377,39.533,22-Sep-17
39.5012,39.1062,39.5012,25-Sep-17
39.4658,39.0711,39.4658,26-Sep-17
39.4202,39.026,39.4202,27-Sep-17
39.4937,39.0988,39.4937,28-Sep-17
39.5588,39.1632,39.5588,29-Sep-17
39.624,39.2278,39.624,03-Oct-17
39.5882,39.1923,39.5882,04-Oct-17
39.552,39.1565,39.552,05-Oct-17
39.6155,39.2193,39.6155,06-Oct-17
39.6183,39.2221,39.6183,09-Oct-17
39.7016,39.3046,39.7016,10-Oct-17
39.6909,39.294,39.6909,11-Oct-17
39.7476,39.3501,39.7476,12-Oct-17
39.7836,39.3858,39.7836,13-Oct-17
39.7968,39.3988,39.7968,16-Oct-17
39.8272,39.4289,39.8272,17-Oct-17
39.8945,39.4956,39.8945,18-Oct-17
39.8515,39.453,39.8515,23-Oct-17
39.878,39.4792,39.878,24-Oct-17
39.7775,39.3797,39.7775,25-Oct-17
39.8316,39.4333,39.8316,26-Oct-17
39.8631,39.4645,39.8631,27-Oct-17
39.8685,39.4698,39.8685,30-Oct-17
39.8695,39.4708,39.8695,31-Oct-17
39.8908,39.4919,39.8908,01-Nov-17
39.9153,39.5161,39.9153,02-Nov-17
39.9288,39.5295,39.9288,03-Nov-17
39.9813,39.5815,39.9813,06-Nov-17
39.8958,39.4968,39.8958,07-Nov-17
39.837,39.4386,39.837,08-Nov-17
39.8965,39.4975,39.8965,09-Nov-17
39.8494,39.4509,39.8494,10-Nov-17
39.8346,39.4363,39.8346,13-Nov-17
39.747,39.3495,39.747,14-Nov-17
39.7276,39.3303,39.7276,15-Nov-17
39.7196,39.3224,39.7196,16-Nov-17
39.7628,39.3652,39.7628,17-Nov-17
39.9918,39.5919,39.9918,20-Nov-17
40.0157,39.6155,40.0157,21-Nov-17
39.9218,39.5226,39.9218,22-Nov-17
39.8595,39.4609,39.8595,23-Nov-17
39.9041,39.5051,39.9041,24-Nov-17
39.9019,39.5029,39.9019,27-Nov-17
39.9543,39.5548,39.9543,28-Nov-17
40.0012,39.6012,40.0012,29-Nov-17
39.9117,39.5126,39.9117,30-Nov-17
39.8598,39.4612,39.8598,04-Dec-17
39.9153,39.5161,39.9153,05-Dec-17
39.9089,39.5098,39.9089,06-Dec-17
39.989,39.5891,39.989,07-Dec-17
40.0251,39.6248,40.0251,08-Dec-17
39.982,39.5822,39.982,11-Dec-17
39.8945,39.4956,39.8945,12-Dec-17
39.8627,39.4641,39.8627,13-Dec-17
39.9202,39.521,39.9202,14-Dec-17
39.9565,39.5569,39.9565,15-Dec-17
39.9609,39.5613,39.9609,18-Dec-17
40.0495,39.649,40.0495,19-Dec-17
40.0496,39.6491,40.0496,20-Dec-17
39.9921,39.5922,39.9921,21-Dec-17
39.9936,39.5937,39.9936,22-Dec-17
40.0258,39.6255,40.0258,26-Dec-17
40.0405,39.6401,40.0405,27-Dec-17
39.8697,39.471,39.8697,28-Dec-17
39.9714,39.5717,39.9714,29-Dec-17
39.9881,39.5882,39.9881,01-Jan-18
39.944,39.5446,39.944,02-Jan-18
39.9677,39.568,39.9677,03-Jan-18
40,39.6,40,04-Jan-18
40.115,39.7139,40.115,05-Jan-18
40.1517,39.7502,40.1517,08-Jan-18
40.1121,39.711,40.1121,09-Jan-18
40.0704,39.6697,40.0704,10-Jan-18
40.0551,39.6545,40.0551,11-Jan-18
40.0458,39.6453,40.0458,12-Jan-18
40.0657,39.665,40.0657,15-Jan-18
39.894,39.4951,39.894,16-Jan-18
40.0491,39.6486,40.0491,17-Jan-18
39.9356,39.5362,39.9356,18-Jan-18
39.9823,39.5825,39.9823,19-Jan-18
40.0009,39.6009,40.0009,22-Jan-18
40.0759,39.6751,40.0759,23-Jan-18
40.0059,39.6058,40.0059,24-Jan-18
39.9363,39.5369,39.9363,25-Jan-18
39.8206,39.4224,39.8206,29-Jan-18
39.7633,39.3657,39.7633,30-Jan-18
39.7374,39.34,39.7374,31-Jan-18
39.5414,39.146,39.5414,01-Feb-18
39.4104,39.0163,39.4104,02-Feb-18
39.3659,38.9722,39.3659,05-Feb-18
39.3598,38.9662,39.3598,06-Feb-18
39.4437,39.0493,39.4437,07-Feb-18
39.6286,39.2323,39.6286,08-Feb-18
39.5788,39.183,39.5788,09-Feb-18
39.6538,39.2573,39.6538,12-Feb-18
39.6746,39.2779,39.6746,14-Feb-18
39.5506,39.1551,39.5506,15-Feb-18
39.4751,39.0803,39.4751,16-Feb-18
39.3824,38.9886,39.3824,20-Feb-18
39.3279,38.9346,39.3279,21-Feb-18
39.2318,38.8395,39.2318,22-Feb-18
39.3641,38.9705,39.3641,23-Feb-18
39.426,39.0317,39.426,26-Feb-18
39.4292,39.0349,39.4292,27-Feb-18
39.4004,39.0064,39.4004,28-Feb-18
